key,tab,block,sheet_row,date,payee,desc,cents,flags,correction,match,docId,doc_vendor,doc_date,doc_total,doc_status,doc_paid_from,read_account,read_property,doc_url,gmail_url,rows_on_doc,doc_gap_cents
PROP-287,104 Ashburne,Supplies,10,2026-01-11,Home Depot,Lag Screws,816,[],,strong,gm-19badcf888c0b1cb,The Home Depot,2026-01-11,17063,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/18kwSM9i62HT2pKEvr0gnuCMlvVbSj008/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19badcf888c0b1cb,11,1584
PROP-288,104 Ashburne,Gas/Truck/Trailer,10,2026-02-01,Home Depot,Trailer Lumber,16017,[],,strong,gm-19c1bbf8d22774d9,The Home Depot,2026-02-01,16017,pending,PAUL,1030,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19c1bbf8d22774d9,1,0
PROP-289,104 Ashburne,Paint & Flooring,11,2026-02-19,Home Depot,Floor Protection,12334,[],,strong,gm-19c77180389ec215,The Home Depot,2026-02-19,17848,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1aGAEU4iZq9B0mlQKKy3xz_MNINxHmsi7/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19c77180389ec215,1,5514
PROP-290,104 Ashburne,Trash,11,2026-02-11,City of Corsicana,Dump,2250,[],,strong,gm-19c524a368afa28e,City of Corsicana - Landfill,2026-02-11,2250,posted,PAUL,1060,104 Ashburne,https://drive.google.com/file/d/1yMS9cSU3oiNtAhL_XcX_oGjNwB3UIhyV/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19c524a368afa28e,1,0
PROP-291,104 Ashburne,Lighting & Electrical,11,2026-02-19,Home Depot,Recessed LED Replacements,7571,[],,strong,gm-19c77b8ad0ecc11d,The Home Depot,2026-02-19,10815,pending,PAUL,1040,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19c77b8ad0ecc11d,1,3244
PROP-292,104 Ashburne,Master Bath,11,2026-02-13,Salvador Campos,Shower TIle Labor,388000,[],,none,,,,,,,,,,,0,
PROP-293,104 Ashburne,Small Baths,11,2026-03-05,Home Depot,Plunger,1080,[],,strong,gm-19cf2444d6efb00f,The Home Depot,2026-03-15,31359,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1-edI43EIwShtWAM_tngrOn0saxuC1osZ/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cf2444d6efb00f,10,753
PROP-294,104 Ashburne,Pool,11,2026-03-13,Home Depot,Hose,4328,[],,strong,gm-19ce7aeac97e5535,The Home Depot,2026-03-13,4328,pending,PAUL,1030,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19ce7aeac97e5535,1,0
PROP-295,104 Ashburne,Landscaping,11,2026-02-17,Julio,Labor,20000,[],,weak,gm-19d1cc95a5026d98,Julio,2026-03-23,50000,pending,PAUL,1020,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19d1cc95a5026d98,2,
PROP-296,104 Ashburne,House Hardware,11,2026-02-17,MyKnobs.com,Double door knobs,26815,[],,strong,gm-19c72800f7d3e852,"MyKnobs, Inc",2026-02-17,26815,posted,PAUL,1030,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19c72800f7d3e852,1,0
PROP-297,104 Ashburne,Insurance - Farmers Insurance,11,2026-09-07,Foremost Insurance Group,Sept,37458,[],,strong,gm-1a0175f65049f28b,Farmers Insurance,2026-08-18,37458,pending,PAUL,1110,104 Ashburne,,https://mail.google.com/mail/u/0/#all/1a0175f65049f28b,1,0
PROP-298,104 Ashburne,Utilities,11,2026-04-06,Energy Texas,Electricity,6876,[],,strong,gm-19d6380481e76f15,Energy Texas,2026-04-06,6876,posted,PAUL,1120,104 Ashburne,https://drive.google.com/file/d/1hadO7lBjlRNR8Ysc1Eap0NyendeWFxGW/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19d6380481e76f15,1,0
PROP-299,104 Ashburne,Supplies,11,2026-01-07,Home Depot,Paper Towels,106,[],,strong,gm-19bae80800798f37,The Home Depot,2026-01-07,39355,posted,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1ZVDEqXlk7twrRuzyK-JsTl3VhzsqLH7I/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19bae80800798f37,13,2281
PROP-300,104 Ashburne,Gas/Truck/Trailer,11,2026-02-03,Shell,Gas,4517,[],,strong,gm-19c265b1151d57f5,Shell,2026-02-03,4517,pending,PAUL,6600,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19c265b1151d57f5,1,0
PROP-301,104 Ashburne,Paint & Flooring,12,2026-02-22,Architectual Depot,Quarter Round,69533,[],,strong,gm-19c86e9af6ee7c6d,ArchitecturalDepot.com,2026-02-22,69533,pending,PAUL,1030,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19c86e9af6ee7c6d,1,0
PROP-302,104 Ashburne,Trash,12,2026-02-12,Julio,Labor,10000,[],,weak,gm-19cc51b6b845dd1f,Shalom Granite,2026-02-19,850800,pending,PAUL,1020,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19cc51b6b845dd1f,2,
PROP-303,104 Ashburne,Lighting & Electrical,12,2026-02-19,Home Depot,Closet Light,3244,[],,strong,gm-19c768d3b6197026,The Home Depot,2026-02-19,39012,dismissed,PAUL,1040,104 Ashburne,https://drive.google.com/file/d/1981pmNyhpzmog5-cgUGTTb3rjMxSE14Q/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19c768d3b6197026,9,-454
PROP-304,104 Ashburne,Master Bath,12,2026-02-12,Home Depot,PEX,1047,[],,strong,gm-19c529f443b9a66e,The Home Depot,2026-02-12,15667,pending,PAUL,6510,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19c529f443b9a66e,4,6567
PROP-305,104 Ashburne,Small Baths,12,2026-03-05,Home Depot,Toilet,11799,[],,strong,gm-19cc387a05beb25b,The Home Depot,2026-03-06,19960,dismissed,PAUL,1040,104 Ashburne,https://drive.google.com/file/d/1RR1QxC7JmRWQRmwa5SjyYAV5cRtduf-_/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cc387a05beb25b,2,7351
PROP-306,104 Ashburne,Pool,12,2026-03-17,Amazon,Aiper Pool Robot,41134,[],,weak,gm-19cfbe563f75f960,Amazon,2026-03-17,59671,pending,PAUL,1130,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19cfbe563f75f960,0,
PROP-307,104 Ashburne,Landscaping,12,2026-02-18,Julio,Labor,20000,[],,weak,gm-19d1cc95a5026d98,Julio,2026-03-23,50000,pending,PAUL,1020,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19d1cc95a5026d98,2,
PROP-308,104 Ashburne,House Hardware,12,2026-02-28,Home Depot,Threaded Rod,248,[],,strong,gm-19ca6987ecb649fd,The Home Depot,2026-02-28,284,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1GQ3fVGzat5Je9dONMyPGx_wD_7o8GqGD/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19ca6987ecb649fd,1,36
PROP-309,104 Ashburne,Utilities,12,2026-05-04,Energy Texas,Electricity,8022,[],,strong,gm-19db68cdc0f2c8e2,Energy Texas,2026-04-17,8022,posted,PAUL,1120,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19db68cdc0f2c8e2,1,0
PROP-310,104 Ashburne,Supplies,12,2026-01-07,Home Depot,Masks,1080,[],,strong,gm-19bbe393dbd7520b,The Home Depot,2026-01-14,1080,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1qrl90s8gwpPdMy3Enq5XWHg5wyQQeJm8/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19bbe393dbd7520b,1,0
PROP-311,104 Ashburne,Gas/Truck/Trailer,12,2026-02-04,Home Depot,Trailer Screws etc,3104,[],,strong,gm-19c293d1acbe9a36,The Home Depot,2026-02-04,3104,posted,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1Flps6WB1KR2Vb4iXh2MV36jkix2Eufz_/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19c293d1acbe9a36,1,0
PROP-312,104 Ashburne,Paint & Flooring,13,2026-03-01,Home Depot,Floor Protection,16445,[],,strong,gm-19cab6a1acffa793,The Home Depot,2026-03-01,20719,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1gqTvSfqhLJi8u00EiPaSDH_dOhybu-28/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cab6a1acffa793,2,0
PROP-313,104 Ashburne,Trash,13,2026-02-11,Home Depot,Garbage Bags,3244,[],,strong,gm-19c4cb602c2d527c,The Home Depot,2026-02-11,4161,pending,PAUL,6510,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19c4cb602c2d527c,2,0
PROP-314,104 Ashburne,Lighting & Electrical,13,2026-02-24,Amazon,Light Bulbs,1081,[],,weak,gm-19c76c4996bae8b0,The Home Depot,2026-02-19,39012,pending,PAUL,,,,https://mail.google.com/mail/u/0/#all/19c76c4996bae8b0,0,
PROP-315,104 Ashburne,Master Bath,13,2026-02-12,Home Depot,Sharkbite Fittings,3999,[],,strong,gm-19c529f443b9a66e,The Home Depot,2026-02-12,15667,pending,PAUL,6510,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19c529f443b9a66e,4,6567
PROP-316,104 Ashburne,Small Baths,13,2026-03-11,Home Depot,Angle Stops,3151,[],,strong,gm-19cdd47626a096cb,The Home Depot,2026-03-11,3151,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1GiA2UtFVn8bDxbkOwoZQv7HbeZvQD9TR/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cdd47626a096cb,1,0
PROP-317,104 Ashburne,Pool,13,2026-03-27,Leslies Pool Supply,Polaris,54017,[],,strong,gm-19d31434155164f2,Leslie's Pool Supplies,2026-03-27,54017,pending,PAUL,1040,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19d31434155164f2,1,0
PROP-318,104 Ashburne,Landscaping,13,2026-03-12,Home Depot,Weed Killer,863,[],,strong,gm-19cddf3d9dcd3db2,The Home Depot,2026-03-11,668,posted,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1j1WViQ7k1WHOmJZyBUSey6ulfsSND2ln/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cddf3d9dcd3db2,1,-195
PROP-319,104 Ashburne,House Hardware,13,2026-03-06,MyKnobs.com,Double door knobs,28969,[],,strong,gm-19cc528798a2a3e5,MyKnobs.com,2026-03-06,28969,posted,PAUL,1040,104 Ashburne,https://drive.google.com/file/d/1BdqHHfnltL2kFcOZwgyB7bb6SOAg-ZAM/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cc528798a2a3e5,1,0
PROP-320,104 Ashburne,Utilities,13,2026-05-05,City of Ovilla,Water,13153,[],,weak,gm-19dedd5146ee87ad,Uber,2026-05-03,6324,posted,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19dedd5146ee87ad,1,
PROP-321,104 Ashburne,Supplies,13,2026-01-10,Home Depot,Drywall Achors,767,[],,strong,gm-19bae832dd56cffa,The Home Depot,2026-01-10,8341,posted,PAUL,1040,104 Ashburne,https://drive.google.com/file/d/1MSEWqlv-p5Io13ETuZrQjNog8nPylIEO/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19bae832dd56cffa,2,1
PROP-322,104 Ashburne,Gas/Truck/Trailer,13,2026-02-18,Exxon,Gas,5244,[],,strong,gm-19c4777f162998eb,Exxon,2026-02-10,5244,posted,PAUL,6600,OVERHEAD,https://drive.google.com/file/d/1MmUjuMFAEL0ZX5sUUsR45xgIlpayUUrk/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19c4777f162998eb,1,0
PROP-323,104 Ashburne,Paint & Flooring,14,2026-03-01,Home Depot,Tape for Floor Protection,4274,[],,strong,gm-19cab6a1acffa793,The Home Depot,2026-03-01,20719,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1gqTvSfqhLJi8u00EiPaSDH_dOhybu-28/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cab6a1acffa793,2,0
PROP-324,104 Ashburne,Trash,14,2026-02-12,City of Corsicana,Dump,2730,[],,strong,gm-19c53f820df5b90c,City of Corsicana - Landfill,2026-02-12,2730,posted,PAUL,1060,104 Ashburne,https://drive.google.com/file/d/1TkAmKZJGHze5D7hWiEebq5Wzu4WSdfFz/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19c53f820df5b90c,1,0
PROP-325,104 Ashburne,Lighting & Electrical,14,2026-02-19,Lowes,Celing Fans,86596,[],,strong,gm-19c9b3740b02575c,Lowe's Home Improvement,2026-02-19,147859,pending,PAUL,1040,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19c9b3740b02575c,4,0
PROP-326,104 Ashburne,Master Bath,14,2026-02-13,Lowes,Grout,5408,[],,strong,gm-19c57380bae96d98,"Lowe's Home Centers, LLC",2026-02-13,5408,posted,PAUL,1030,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19c57380bae96d98,1,0
PROP-327,104 Ashburne,Small Baths,14,2026-03-11,Home Depot,Angle Stop,1576,[],,strong,gm-19d4ed506ec83c9a,The Home Depot,2026-04-02,27124,posted,PAUL,1130,104 Ashburne,https://drive.google.com/file/d/1xCcg9al8SkPPJ4kXbkqYO4jE0314eIRX/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19d4ed506ec83c9a,6,0
PROP-328,104 Ashburne,Pool,14,2026-03-31,Atlas Pools,New Pump,212000,[],,strong,gm-19d253342e722062,Atlas Pools,2026-03-23,212000,pending,PAUL,1020,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19d253342e722062,1,0
PROP-329,104 Ashburne,Landscaping,14,2026-03-12,Home Depot,Weed & Feed,7574,[],,weak,gm-19cf2444d6efb00f,The Home Depot,2026-03-15,31359,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1-edI43EIwShtWAM_tngrOn0saxuC1osZ/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cf2444d6efb00f,10,
PROP-330,104 Ashburne,House Hardware,14,2026-03-21,Lowes,Door Knobs,9842,[],,strong,gm-19cf79150281a75a,"Lowe's Home Centers, LLC",2026-03-16,46573,posted,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1a0DTuwV1XP-1DnlEIGKsY6gJ2GtCfNFI/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cf79150281a75a,8,0
PROP-331,104 Ashburne,Utilities,14,2026-06-04,Energy Texas,Electricity,13921,[],,weak,gm-19e8d1415d216814,Uber,2026-06-03,9498,pending,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19e8d1415d216814,0,
PROP-332,104 Ashburne,Supplies,14,2026-01-14,Home Depot,Old Work Boxes,946,[],,strong,gm-19bbd41a87b2b698,The Home Depot,2026-01-14,2025,pending,PAUL,1030,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19bbd41a87b2b698,2,0
PROP-333,104 Ashburne,Gas/Truck/Trailer,14,2026-02-12,Shell,Gas,5373,[],,strong,gm-19c524ab00c8adef,Shell,2026-02-12,5373,pending,PAUL,6600,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19c524ab00c8adef,1,0
PROP-334,104 Ashburne,Paint & Flooring,15,2026-03-02,Lowes,Moldings,2852,[],,strong,gm-19cb1566e7f23282,"Lowe's Home Centers, LLC",2026-03-02,2852,posted,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1UHa6Mjac3NkeoahMrgYlbpkGekdHkUud/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cb1566e7f23282,1,0
PROP-335,104 Ashburne,Trash,15,2026-02-20,City of Corsicana,Dump,2250,[],,strong,gm-19c7cfac1157869b,City of Corsicana - Landfill,2026-02-20,2250,posted,PAUL,1060,104 Ashburne,https://drive.google.com/file/d/1GngjIqk5wVbsVs6wNCQMSI8l75NutnWX/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19c7cfac1157869b,1,0
PROP-336,104 Ashburne,Lighting & Electrical,15,2026-02-19,Lowes,Celing Fan Drownrod,7034,[],,strong,gm-19c9b3740b02575c,Lowe's Home Improvement,2026-02-19,147859,pending,PAUL,1040,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19c9b3740b02575c,4,0
PROP-337,104 Ashburne,Master Bath,15,2026-02-15,Home Depot,2x4's,1533,[],,strong,gm-19caba0d41d86d9b,The Home Depot,2026-03-01,20719,pending,PAUL,1030,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19caba0d41d86d9b,8,0
PROP-338,104 Ashburne,Small Baths,15,2026-03-16,Home Depot,Sand Mix,2559,[],,strong,gm-19cf85c8d2911eb0,The Home Depot,2026-03-16,31664,posted,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1gKFoJb5b9jxzJG5cRXcjN4XAMoKPnyK9/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cf85c8d2911eb0,4,0
PROP-339,104 Ashburne,Pool,15,2026-04-04,Leslies Pool Supply,Timer pegs,865,[],,strong,gm-19d5491d71583652,Leslie's Pool Supplies,2026-04-03,865,posted,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1eM2X23zLqe4XjaTHqvGE9mBoK-Wesprn/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19d5491d71583652,1,0
PROP-340,104 Ashburne,Landscaping,15,2026-03-17,Julio,Labor,20000,[],,weak,gm-19d1cc95a5026d98,Julio,2026-03-23,50000,pending,PAUL,1020,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19d1cc95a5026d98,2,
PROP-341,104 Ashburne,House Hardware,15,2026-03-24,Home Depot,Door Weather Stripping,11253,[],,strong,gm-19d20029c2d90ba7,The Home Depot,2026-03-24,14494,posted,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1S8fxqig4NLZrLXxXXQBLMeGikCb9G-70/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19d20029c2d90ba7,2,0
PROP-342,104 Ashburne,Utilities,15,2026-06-04,Atmos Energy,Natural Gas,3131,[],,strong,gm-19e2379ba3158c72,Atmos Energy,2026-05-12,3131,pending,PAUL,,,,https://mail.google.com/mail/u/0/#all/19e2379ba3158c72,1,0
PROP-343,104 Ashburne,Supplies,15,2026-01-14,Home Depot,Old Work Box,647,[],,strong,gm-19c66a1cdb487a56,The Home Depot,2026-02-16,18338,dismissed,PAUL,6510,OVERHEAD,https://drive.google.com/file/d/1LWOHxyo0yarxeZRyUfHTkNcRJF-6NklW/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19c66a1cdb487a56,6,541
PROP-344,104 Ashburne,Gas/Truck/Trailer,15,2026-02-12,J&P Auto Repair,Trailer Tire,5200,[],,strong,gm-19c53948b4990f97,J &amp; P Auto Repair,2026-02-12,5200,posted,PAUL,6600,OVERHEAD,https://drive.google.com/file/d/1q639S81PTDpT0OtA1OkNXA0CxbU0vsjR/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19c53948b4990f97,1,0
PROP-345,104 Ashburne,Paint & Flooring,16,2026-03-05,Home Depot,Baseboards & Trim,42584,[],,strong,gm-19cbe5c17963dd8d,The Home Depot,2026-03-05,42584,posted,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1gniTPBB0vQqeJoqsmahTyb4DWliz0U-y/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cbe5c17963dd8d,1,0
PROP-346,104 Ashburne,Trash,16,2026-02-20,Julio,Labor,20000,[],,weak,gm-19d1cc95a5026d98,Julio,2026-03-23,50000,pending,PAUL,1020,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19d1cc95a5026d98,2,
PROP-347,104 Ashburne,Lighting & Electrical,16,2026-02-19,Home Depot,Light Switches,6924,[],,strong,gm-19c768d3b6197026,The Home Depot,2026-02-19,39012,dismissed,PAUL,1040,104 Ashburne,https://drive.google.com/file/d/1981pmNyhpzmog5-cgUGTTb3rjMxSE14Q/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19c768d3b6197026,9,-454
PROP-348,104 Ashburne,Master Bath,16,2026-02-18,Home Depot,Pex Turnsouts,1063,[],,strong,gm-19c7092d542413e0,The Home Depot,2026-02-18,6956,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1ZaeV34-njGwfksiujmaF7ZrC-ABFg6bA/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19c7092d542413e0,5,0
PROP-349,104 Ashburne,Small Baths,16,2026-03-16,Home Depot,Shower Faucet,16129,[],,strong,gm-19cf85c8d2911eb0,The Home Depot,2026-03-16,31664,posted,PAUL,1040,104 Ashburne,https://drive.google.com/file/d/1gKFoJb5b9jxzJG5cRXcjN4XAMoKPnyK9/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cf85c8d2911eb0,4,0
PROP-350,104 Ashburne,Pool,16,2026-04-17,Atlas Pools,New Filter,180000,[],,strong,gm-19d9c07d5c6edf7f,Atlas Pools,2026-04-17,180000,pending,PAUL,1130,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19d9c07d5c6edf7f,1,0
PROP-351,104 Ashburne,Landscaping,16,2026-03-19,FNF Irrigation,Controller and DIagnosis,45000,[],"C-1 2026-09-17/18: the cell is the text '450,00' (comma typo) - $450.00; the parser read 45,000. Paul confirmed $450",strong,gm-19d22c318a9ae172,FNF Irrigation,2026-03-19,45000,posted,PAUL,1020,104 Ashburne,https://drive.google.com/file/d/1c6sGBRyK09VRpgjX7pzmaqvRnUxGQK4O/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19d22c318a9ae172,1,0
PROP-352,104 Ashburne,House Hardware,16,2026-03-30,Home Depot,Crawl Space Door,26142,[],,strong,gm-19d46fc2dd5b39fa,The Home Depot,2026-03-30,26142,dismissed,PAUL,1030,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19d46fc2dd5b39fa,1,0
PROP-353,104 Ashburne,Utilities,16,2026-07-06,Energy Texas,Electricity,22682,[],,strong,gm-19f37bd652dbc0b5,"Energy Texas (Rhythm Ops, LLC)",2026-07-06,22682,pending,PAUL,1120,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19f37bd652dbc0b5,1,0
PROP-354,104 Ashburne,Supplies,16,2026-01-15,Home Depot,Old Work Box,647,[],,strong,gm-19bc1e5948839629,The Home Depot,2026-01-15,647,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1m86cWbuRY5agVEiIE86k775wH8s0MRT-/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19bc1e5948839629,1,0
PROP-355,104 Ashburne,Gas/Truck/Trailer,16,2026-02-14,Shell,Gas,5000,[],,strong,gm-19c5cde22d3b278d,Shell,2026-02-14,5000,pending,PAUL,6600,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19c5cde22d3b278d,1,0
PROP-356,104 Ashburne,Paint & Flooring,17,2026-03-05,Armandre Vega,Flexible Quarter Round,9897,[],,weak,gm-19cbe5fe4bbbc3d4,Armandre Vega,2026-03-05,52481,pending,PAUL,1020,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19cbe5fe4bbbc3d4,0,
PROP-357,104 Ashburne,Trash,17,2026-02-13,Julio,Labor,20000,[],,weak,gm-19d1cc95a5026d98,Julio,2026-03-23,50000,pending,PAUL,1020,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19d1cc95a5026d98,2,
PROP-358,104 Ashburne,Lighting & Electrical,17,2026-03-05,Home Depot,Old Work Boxes,857,[],,strong,gm-19cbf798cd5a28c5,The Home Depot,2026-03-05,33356,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1-UQRtyYI37yUJ_uLFNClOekeFA_vwrDf/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cbf798cd5a28c5,3,1555
PROP-359,104 Ashburne,Master Bath,17,2026-02-22,Pebble Tile Shop,Tile Sample,1499,[],,strong,gm-19c727fc06096c89,Pebble Tile Shop,2026-02-17,1499,posted,PAUL,1030,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19c727fc06096c89,1,0
PROP-360,104 Ashburne,Small Baths,17,2026-03-16,Home Depot,Shower Niche,7899,[],,strong,gm-19cf85c8d2911eb0,The Home Depot,2026-03-16,31664,posted,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1gKFoJb5b9jxzJG5cRXcjN4XAMoKPnyK9/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cf85c8d2911eb0,4,0
PROP-361,104 Ashburne,Pool,17,2026-04-17,Atlas Pools,Service,18500,[],,strong,gm-19d9c2bb83706d3e,Atlas Pools,2026-04-17,18500,posted,PAUL,1130,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19d9c2bb83706d3e,1,0
PROP-362,104 Ashburne,Landscaping,17,2026-03-30,Home Depot,Fence Boards,3934,[],,strong,gm-19caba0d41d86d9b,The Home Depot,2026-03-01,20719,pending,PAUL,1030,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19caba0d41d86d9b,8,0
PROP-363,104 Ashburne,House Hardware,17,2026-03-30,Waxahachie Glass,Glass Deposit,51878,[],,weak,gm-19d405df0d679aff,Waxahachie Glass Corp.,2026-03-30,51878,pending,PAUL,1020,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19d405df0d679aff,1,
PROP-364,104 Ashburne,Utilities,17,2026-07-13,Atmos Energy,Natural Gas,3160,[],,strong,gm-19f5c7193197e0a6,Atmos Energy,2026-07-13,3160,posted,PAUL,1120,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19f5c7193197e0a6,1,0
PROP-365,104 Ashburne,Supplies,17,2026-01-15,Home Depot,Wood Dowel,734,[],,strong,gm-19bc2775a6872115,The Home Depot,2026-01-15,24867,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1acVtswFO50RlOSwOYQKl42vmBcozM4os/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19bc2775a6872115,2,23399
PROP-366,104 Ashburne,Gas/Truck/Trailer,17,2026-02-17,HGO Tire SHop,Flat Tire,2000,[],,strong,gm-19c6bc67c11b5ac6,HGO Tire Shop,2026-02-17,2000,pending,PAUL,6600,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19c6bc67c11b5ac6,1,0
PROP-367,104 Ashburne,Paint & Flooring,18,2026-03-05,Lowes,Moldings,3241,[],,strong,gm-19cbe988cb289b26,"Lowe's Home Centers, LLC",2026-03-05,3241,posted,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1bcxdcWiBvItHY6IRYZ7ytTHGxGv533ry/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cbe988cb289b26,1,0
PROP-368,104 Ashburne,Trash,18,2026-02-18,Julio,Labor,20000,[],,weak,gm-19d1cc95a5026d98,Julio,2026-03-23,50000,pending,PAUL,1020,104 Ashburne,,https://mail.google.com/mail/u/0/#all/19d1cc95a5026d98,2,
PROP-369,104 Ashburne,Lighting & Electrical,18,2026-03-05,Home Depot,Outlets,647,[],,strong,gm-19cbf798cd5a28c5,The Home Depot,2026-03-05,33356,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1-UQRtyYI37yUJ_uLFNClOekeFA_vwrDf/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19cbf798cd5a28c5,3,1555
