txn_id,date,property,trade,account,account_source,amount_cents,payee,description,paid_from,paid_from_source,source,docId,doc_url,link_kind,match,old_tab,old_block,old_sheet_row,flags,correction,skip,business_purpose,attendee
migration-20260107-d565cdfe6bd3,2026-01-07,104 Ashburne,Supplies,1030,read,1080,Home Depot,Masks,PAUL,read,migration,gm-19bbe393dbd7520b,https://drive.google.com/file/d/1qrl90s8gwpPdMy3Enq5XWHg5wyQQeJm8/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,12,,,,,
migration-20260204-ebbf69313f03,2026-02-04,OVERHEAD,Gas/Truck/Trailer,6600,D-026.9 fuel block,3104,Home Depot,Trailer Screws etc,PAUL,read,migration,gm-19c293d1acbe9a36,https://drive.google.com/file/d/1Flps6WB1KR2Vb4iXh2MV36jkix2Eufz_/view?usp=drivesdk,drive,strong,104 Ashburne,Gas/Truck/Trailer,12,MOVED_TO_OVERHEAD:104 Ashburne,,,Migrated from the old books (Gas/Truck/Trailer): Trailer Screws etc,
migration-20260301-52459622ef27,2026-03-01,104 Ashburne,Paint & Flooring,1030,read,16445,Home Depot,Floor Protection,PAUL,read,migration,gm-19cab6a1acffa793,https://drive.google.com/file/d/1gqTvSfqhLJi8u00EiPaSDH_dOhybu-28/view?usp=drivesdk,drive,strong,104 Ashburne,Paint & Flooring,13,,,,,
migration-20260211-8b5f07e4976f,2026-02-11,104 Ashburne,Trash,1030,"read (65xx on a property -> 1030, D-026.3)",3244,Home Depot,Garbage Bags,PAUL,read,migration,gm-19c4cb602c2d527c,https://mail.google.com/mail/u/0/#all/19c4cb602c2d527c,gmail,strong,104 Ashburne,Trash,13,,,,,
migration-20260224-4a67f41da173,2026-02-24,104 Ashburne,Lighting & Electrical,1030,payee (retailer),1081,Amazon,Light Bulbs,PAUL,D-026.2 (before August),migration,,,,none,104 Ashburne,Lighting & Electrical,13,NO_DOC,,,,
migration-20260212-7a19b22dc6a3,2026-02-12,104 Ashburne,Master Bath,1030,"read (65xx on a property -> 1030, D-026.3)",3999,Home Depot,Sharkbite Fittings,PAUL,read,migration,gm-19c529f443b9a66e,https://mail.google.com/mail/u/0/#all/19c529f443b9a66e,gmail,strong,104 Ashburne,Master Bath,13,,,,,
migration-20260311-db4ebbbcbb2a,2026-03-11,104 Ashburne,Small Baths,1030,read,3151,Home Depot,Angle Stops,PAUL,read,migration,gm-19cdd47626a096cb,https://drive.google.com/file/d/1GiA2UtFVn8bDxbkOwoZQv7HbeZvQD9TR/view?usp=drivesdk,drive,strong,104 Ashburne,Small Baths,13,,,,,
migration-20260327-9f4a28fc1cbd,2026-03-27,104 Ashburne,Pool,1040,read,54017,Leslies Pool Supply,Polaris,PAUL,read,migration,gm-19d31434155164f2,https://mail.google.com/mail/u/0/#all/19d31434155164f2,gmail,strong,104 Ashburne,Pool,13,,,,,
migration-20260312-a6ed0ac1788b,2026-03-12,104 Ashburne,Landscaping,1030,read,863,Home Depot,Weed Killer,PAUL,read,migration,gm-19cddf3d9dcd3db2,https://drive.google.com/file/d/1j1WViQ7k1WHOmJZyBUSey6ulfsSND2ln/view?usp=drivesdk,drive,strong,104 Ashburne,Landscaping,13,,,,,
migration-20260306-fdc4ef45d02b,2026-03-06,104 Ashburne,House Hardware,1040,read,28969,MyKnobs.com,Double door knobs,PAUL,read,migration,gm-19cc528798a2a3e5,https://drive.google.com/file/d/1BdqHHfnltL2kFcOZwgyB7bb6SOAg-ZAM/view?usp=drivesdk,drive,strong,104 Ashburne,House Hardware,13,,,,,
migration-20260505-fc5411bf9630,2026-05-05,104 Ashburne,Utilities,1120,block map,13153,City of Ovilla,Water,PAUL,D-026.2 (before August),migration,,,,none,104 Ashburne,Utilities,13,NO_DOC,,,,
migration-20260110-5d7b0a05affd,2026-01-10,104 Ashburne,Supplies,1040,read,767,Home Depot,Drywall Achors,PAUL,read,migration,gm-19bae832dd56cffa,https://drive.google.com/file/d/1MSEWqlv-p5Io13ETuZrQjNog8nPylIEO/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,13,,,,,
migration-20260218-509b6c75befc,2026-02-18,OVERHEAD,Gas/Truck/Trailer,6600,D-026.9 fuel block,5244,Exxon,Gas,PAUL,read,migration,gm-19c4777f162998eb,https://drive.google.com/file/d/1MmUjuMFAEL0ZX5sUUsR45xgIlpayUUrk/view?usp=drivesdk,drive,strong,104 Ashburne,Gas/Truck/Trailer,13,MOVED_TO_OVERHEAD:104 Ashburne,,,Migrated from the old books (Gas/Truck/Trailer): Gas,
migration-20260301-67617a08bfaf,2026-03-01,104 Ashburne,Paint & Flooring,1030,read,4274,Home Depot,Tape for Floor Protection,PAUL,read,migration,gm-19cab6a1acffa793,https://drive.google.com/file/d/1gqTvSfqhLJi8u00EiPaSDH_dOhybu-28/view?usp=drivesdk,drive,strong,104 Ashburne,Paint & Flooring,14,,,,,
migration-20260212-6290603ada85,2026-02-12,104 Ashburne,Trash,1060,read,2730,City of Corsicana,Dump,PAUL,read,migration,gm-19c53f820df5b90c,https://drive.google.com/file/d/1TkAmKZJGHze5D7hWiEebq5Wzu4WSdfFz/view?usp=drivesdk,drive,strong,104 Ashburne,Trash,14,,,,,
migration-20260219-aacdf3aeccbd,2026-02-19,104 Ashburne,Lighting & Electrical,1040,read,86596,Lowes,Celing Fans,PAUL,read,migration,gm-19c9b3740b02575c,https://mail.google.com/mail/u/0/#all/19c9b3740b02575c,gmail,strong,104 Ashburne,Lighting & Electrical,14,,,,,
migration-20260213-6aa741eeba52,2026-02-13,104 Ashburne,Master Bath,1030,read,5408,Lowes,Grout,PAUL,read,migration,gm-19c57380bae96d98,https://mail.google.com/mail/u/0/#all/19c57380bae96d98,gmail,strong,104 Ashburne,Master Bath,14,,,,,
migration-20260311-f923c6ae60da,2026-03-11,104 Ashburne,Small Baths,1130,read,1576,Home Depot,Angle Stop,PAUL,read,migration,gm-19d4ed506ec83c9a,https://drive.google.com/file/d/1xCcg9al8SkPPJ4kXbkqYO4jE0314eIRX/view?usp=drivesdk,drive,strong,104 Ashburne,Small Baths,14,,,,,
migration-20260331-ef8cdbfa3864,2026-03-31,104 Ashburne,Pool,1020,read,212000,Atlas Pools,New Pump,PAUL,read,migration,gm-19d253342e722062,https://mail.google.com/mail/u/0/#all/19d253342e722062,gmail,strong,104 Ashburne,Pool,14,,,,,
migration-20260312-4c0852172086,2026-03-12,104 Ashburne,Landscaping,1030,payee (retailer),7574,Home Depot,Weed & Feed,PAUL,D-026.2 (before August),migration,,,,none,104 Ashburne,Landscaping,14,NO_DOC,,,,
migration-20260321-daf4842a9836,2026-03-21,104 Ashburne,House Hardware,1030,read,9842,Lowes,Door Knobs,PAUL,read,migration,gm-19cf79150281a75a,https://drive.google.com/file/d/1a0DTuwV1XP-1DnlEIGKsY6gJ2GtCfNFI/view?usp=drivesdk,drive,strong,104 Ashburne,House Hardware,14,,,,,
migration-20260604-14ae76431275,2026-06-04,104 Ashburne,Utilities,1120,block map,13921,Energy Texas,Electricity,PAUL,D-026.2 (before August),migration,,,,none,104 Ashburne,Utilities,14,NO_DOC,,,,
migration-20260114-35e5be3350c2,2026-01-14,104 Ashburne,Supplies,1030,read,946,Home Depot,Old Work Boxes,PAUL,read,migration,gm-19bbd41a87b2b698,https://mail.google.com/mail/u/0/#all/19bbd41a87b2b698,gmail,strong,104 Ashburne,Supplies,14,,,,,
migration-20260212-f85fbc2286e5,2026-02-12,OVERHEAD,Gas/Truck/Trailer,6600,D-026.9 fuel block,5373,Shell,Gas,PAUL,read,migration,gm-19c524ab00c8adef,https://mail.google.com/mail/u/0/#all/19c524ab00c8adef,gmail,strong,104 Ashburne,Gas/Truck/Trailer,14,MOVED_TO_OVERHEAD:104 Ashburne,,,Migrated from the old books (Gas/Truck/Trailer): Gas,
migration-20260302-c869973d62b1,2026-03-02,104 Ashburne,Paint & Flooring,1030,read,2852,Lowes,Moldings,PAUL,read,migration,gm-19cb1566e7f23282,https://drive.google.com/file/d/1UHa6Mjac3NkeoahMrgYlbpkGekdHkUud/view?usp=drivesdk,drive,strong,104 Ashburne,Paint & Flooring,15,,,,,
migration-20260220-6e87ec3879e0,2026-02-20,104 Ashburne,Trash,1060,read,2250,City of Corsicana,Dump,PAUL,read,migration,gm-19c7cfac1157869b,https://drive.google.com/file/d/1GngjIqk5wVbsVs6wNCQMSI8l75NutnWX/view?usp=drivesdk,drive,strong,104 Ashburne,Trash,15,,,,,
migration-20260219-57ba7d19bd2b,2026-02-19,104 Ashburne,Lighting & Electrical,1040,read,7034,Lowes,Celing Fan Drownrod,PAUL,read,migration,gm-19c9b3740b02575c,https://mail.google.com/mail/u/0/#all/19c9b3740b02575c,gmail,strong,104 Ashburne,Lighting & Electrical,15,,,,,
migration-20260215-ef143d005c21,2026-02-15,104 Ashburne,Master Bath,1030,read,1533,Home Depot,2x4's,PAUL,read,migration,gm-19caba0d41d86d9b,https://mail.google.com/mail/u/0/#all/19caba0d41d86d9b,gmail,strong,104 Ashburne,Master Bath,15,,,,,
migration-20260316-32f1521461c8,2026-03-16,104 Ashburne,Small Baths,1030,read,2559,Home Depot,Sand Mix,PAUL,read,migration,gm-19cf85c8d2911eb0,https://drive.google.com/file/d/1gKFoJb5b9jxzJG5cRXcjN4XAMoKPnyK9/view?usp=drivesdk,drive,strong,104 Ashburne,Small Baths,15,,,,,
migration-20260404-1ce2f3784677,2026-04-04,104 Ashburne,Pool,1030,read,865,Leslies Pool Supply,Timer pegs,PAUL,read,migration,gm-19d5491d71583652,https://drive.google.com/file/d/1eM2X23zLqe4XjaTHqvGE9mBoK-Wesprn/view?usp=drivesdk,drive,strong,104 Ashburne,Pool,15,,,,,
migration-20260317-6fcf6bb713b2,2026-03-17,104 Ashburne,Landscaping,1020,payee (labor),20000,Julio,Labor,PAUL,D-026.2 (before August),migration,,,,weak,104 Ashburne,Landscaping,15,WEAK_MATCH_UNCONFIRMED,,,,
migration-20260324-bb5c944b8b36,2026-03-24,104 Ashburne,House Hardware,1030,read,11253,Home Depot,Door Weather Stripping,PAUL,read,migration,gm-19d20029c2d90ba7,https://drive.google.com/file/d/1S8fxqig4NLZrLXxXXQBLMeGikCb9G-70/view?usp=drivesdk,drive,strong,104 Ashburne,House Hardware,15,,,,,
migration-20260604-ea439c25c00f,2026-06-04,104 Ashburne,Utilities,1120,block map,3131,Atmos Energy,Natural Gas,PAUL,read,migration,gm-19e2379ba3158c72,https://mail.google.com/mail/u/0/#all/19e2379ba3158c72,gmail,strong,104 Ashburne,Utilities,15,,,,,
migration-20260114-af572d202fb7,2026-01-14,104 Ashburne,Supplies,1030,"read (65xx on a property -> 1030, D-026.3)",647,Home Depot,Old Work Box,PAUL,read,migration,gm-19c66a1cdb487a56,https://drive.google.com/file/d/1LWOHxyo0yarxeZRyUfHTkNcRJF-6NklW/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,15,,,,,
migration-20260212-63c96e2faa0b,2026-02-12,OVERHEAD,Gas/Truck/Trailer,6600,D-026.9 fuel block,5200,J&P Auto Repair,Trailer Tire,PAUL,read,migration,gm-19c53948b4990f97,https://drive.google.com/file/d/1q639S81PTDpT0OtA1OkNXA0CxbU0vsjR/view?usp=drivesdk,drive,strong,104 Ashburne,Gas/Truck/Trailer,15,MOVED_TO_OVERHEAD:104 Ashburne,,,Migrated from the old books (Gas/Truck/Trailer): Trailer Tire,
migration-20260305-72d9cbefed7a,2026-03-05,104 Ashburne,Paint & Flooring,1030,read,42584,Home Depot,Baseboards & Trim,PAUL,read,migration,gm-19cbe5c17963dd8d,https://drive.google.com/file/d/1gniTPBB0vQqeJoqsmahTyb4DWliz0U-y/view?usp=drivesdk,drive,strong,104 Ashburne,Paint & Flooring,16,,,,,
migration-20260220-706830a130cb,2026-02-20,104 Ashburne,Trash,1020,block map,20000,Julio,Labor,PAUL,D-026.2 (before August),migration,,,,none,104 Ashburne,Trash,16,NO_DOC,,,,
migration-20260219-f5607d4d4b40,2026-02-19,104 Ashburne,Lighting & Electrical,1040,read,6924,Home Depot,Light Switches,PAUL,read,migration,gm-19c768d3b6197026,https://drive.google.com/file/d/1981pmNyhpzmog5-cgUGTTb3rjMxSE14Q/view?usp=drivesdk,drive,strong,104 Ashburne,Lighting & Electrical,16,,,,,
migration-20260218-20c755e231f5,2026-02-18,104 Ashburne,Master Bath,1030,read,1063,Home Depot,Pex Turnsouts,PAUL,read,migration,gm-19c7092d542413e0,https://drive.google.com/file/d/1ZaeV34-njGwfksiujmaF7ZrC-ABFg6bA/view?usp=drivesdk,drive,strong,104 Ashburne,Master Bath,16,,,,,
migration-20260316-c7469394a2fd,2026-03-16,104 Ashburne,Small Baths,1040,read,16129,Home Depot,Shower Faucet,PAUL,read,migration,gm-19cf85c8d2911eb0,https://drive.google.com/file/d/1gKFoJb5b9jxzJG5cRXcjN4XAMoKPnyK9/view?usp=drivesdk,drive,strong,104 Ashburne,Small Baths,16,,,,,
migration-20260417-6b818d4e97f8,2026-04-17,104 Ashburne,Pool,1130,read,180000,Atlas Pools,New Filter,PAUL,read,migration,gm-19d9c07d5c6edf7f,https://mail.google.com/mail/u/0/#all/19d9c07d5c6edf7f,gmail,strong,104 Ashburne,Pool,16,,,,,
migration-20260319-660d1efe4285,2026-03-19,104 Ashburne,Landscaping,1020,read,45000,FNF Irrigation,Controller and DIagnosis,PAUL,read,migration,gm-19d22c318a9ae172,https://drive.google.com/file/d/1c6sGBRyK09VRpgjX7pzmaqvRnUxGQK4O/view?usp=drivesdk,drive,strong,104 Ashburne,Landscaping,16,CORRECTED,"C-1 2026-09-17/18: the cell is the text '450,00' (comma typo) - $450.00; the parser read 45,000. Paul confirmed $450",,,
migration-20260330-0515731a4256,2026-03-30,104 Ashburne,House Hardware,1030,read,26142,Home Depot,Crawl Space Door,PAUL,read,migration,gm-19d46fc2dd5b39fa,https://mail.google.com/mail/u/0/#all/19d46fc2dd5b39fa,gmail,strong,104 Ashburne,House Hardware,16,,,,,
migration-20260706-b561465c77f5,2026-07-06,104 Ashburne,Utilities,1120,read,22682,Energy Texas,Electricity,PAUL,read,migration,gm-19f37bd652dbc0b5,https://mail.google.com/mail/u/0/#all/19f37bd652dbc0b5,gmail,strong,104 Ashburne,Utilities,16,,,,,
migration-20260115-2e4f568b3f4a,2026-01-15,104 Ashburne,Supplies,1030,read,647,Home Depot,Old Work Box,PAUL,read,migration,gm-19bc1e5948839629,https://drive.google.com/file/d/1m86cWbuRY5agVEiIE86k775wH8s0MRT-/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,16,,,,,
migration-20260214-f2e5513421e6,2026-02-14,OVERHEAD,Gas/Truck/Trailer,6600,D-026.9 fuel block,5000,Shell,Gas,PAUL,read,migration,gm-19c5cde22d3b278d,https://mail.google.com/mail/u/0/#all/19c5cde22d3b278d,gmail,strong,104 Ashburne,Gas/Truck/Trailer,16,MOVED_TO_OVERHEAD:104 Ashburne,,,Migrated from the old books (Gas/Truck/Trailer): Gas,
migration-20260305-ef9a280d2aac,2026-03-05,104 Ashburne,Paint & Flooring,1020,read,9897,Armandre Vega,Flexible Quarter Round,PAUL,read,migration,gm-19cbe5fe4bbbc3d4,https://mail.google.com/mail/u/0/#all/19cbe5fe4bbbc3d4,gmail,strong,104 Ashburne,Paint & Flooring,17,,,,,
migration-20260213-49f0a4e47264,2026-02-13,104 Ashburne,Trash,1020,block map,20000,Julio,Labor,PAUL,D-026.2 (before August),migration,,,,none,104 Ashburne,Trash,17,NO_DOC,,,,
migration-20260305-4bc76e496ad7,2026-03-05,104 Ashburne,Lighting & Electrical,1030,read,857,Home Depot,Old Work Boxes,PAUL,read,migration,gm-19cbf798cd5a28c5,https://drive.google.com/file/d/1-UQRtyYI37yUJ_uLFNClOekeFA_vwrDf/view?usp=drivesdk,drive,strong,104 Ashburne,Lighting & Electrical,17,,,,,
migration-20260222-0c2c58f8e5ef,2026-02-22,104 Ashburne,Master Bath,1030,read,1499,Pebble Tile Shop,Tile Sample,PAUL,read,migration,gm-19c727fc06096c89,https://mail.google.com/mail/u/0/#all/19c727fc06096c89,gmail,strong,104 Ashburne,Master Bath,17,,,,,
migration-20260316-45238018aaf2,2026-03-16,104 Ashburne,Small Baths,1030,read,7899,Home Depot,Shower Niche,PAUL,read,migration,gm-19cf85c8d2911eb0,https://drive.google.com/file/d/1gKFoJb5b9jxzJG5cRXcjN4XAMoKPnyK9/view?usp=drivesdk,drive,strong,104 Ashburne,Small Baths,17,,,,,
migration-20260417-e1fd89d6b269,2026-04-17,104 Ashburne,Pool,1130,read,18500,Atlas Pools,Service,PAUL,read,migration,gm-19d9c2bb83706d3e,https://mail.google.com/mail/u/0/#all/19d9c2bb83706d3e,gmail,strong,104 Ashburne,Pool,17,,,,,
migration-20260330-5e96bd244b2d,2026-03-30,104 Ashburne,Landscaping,1030,read,3934,Home Depot,Fence Boards,PAUL,read,migration,gm-19caba0d41d86d9b,https://mail.google.com/mail/u/0/#all/19caba0d41d86d9b,gmail,strong,104 Ashburne,Landscaping,17,,,,,
migration-20260330-62e78b1f1730,2026-03-30,104 Ashburne,House Hardware,1020,read,51878,Waxahachie Glass,Glass Deposit,PAUL,read,migration,gm-19d405df0d679aff,https://mail.google.com/mail/u/0/#all/19d405df0d679aff,gmail,strong,104 Ashburne,House Hardware,17,,,,,
migration-20260713-92b2542b7d8a,2026-07-13,104 Ashburne,Utilities,1120,read,3160,Atmos Energy,Natural Gas,PAUL,read,migration,gm-19f5c7193197e0a6,https://mail.google.com/mail/u/0/#all/19f5c7193197e0a6,gmail,strong,104 Ashburne,Utilities,17,,,,,
migration-20260115-b044d9b0cc6b,2026-01-15,104 Ashburne,Supplies,1030,read,734,Home Depot,Wood Dowel,PAUL,read,migration,gm-19bc2775a6872115,https://drive.google.com/file/d/1acVtswFO50RlOSwOYQKl42vmBcozM4os/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,17,,,,,
migration-20260217-af5a25502f1c,2026-02-17,OVERHEAD,Gas/Truck/Trailer,6600,D-026.9 fuel block,2000,HGO Tire SHop,Flat Tire,PAUL,read,migration,gm-19c6bc67c11b5ac6,https://mail.google.com/mail/u/0/#all/19c6bc67c11b5ac6,gmail,strong,104 Ashburne,Gas/Truck/Trailer,17,MOVED_TO_OVERHEAD:104 Ashburne,,,Migrated from the old books (Gas/Truck/Trailer): Flat Tire,
migration-20260305-31a6e1a9f9f4,2026-03-05,104 Ashburne,Paint & Flooring,1030,read,3241,Lowes,Moldings,PAUL,read,migration,gm-19cbe988cb289b26,https://drive.google.com/file/d/1bcxdcWiBvItHY6IRYZ7ytTHGxGv533ry/view?usp=drivesdk,drive,strong,104 Ashburne,Paint & Flooring,18,,,,,
migration-20260218-f2f6b8837175,2026-02-18,104 Ashburne,Trash,1020,block map,20000,Julio,Labor,PAUL,D-026.2 (before August),migration,,,,weak,104 Ashburne,Trash,18,WEAK_MATCH_UNCONFIRMED,,DROPPED_BY_PAUL C-9: 2026-09-18: 'the toilet is a duplicate and so are the julio charges if they are the same date',,
migration-20260305-a324aec048d2,2026-03-05,104 Ashburne,Lighting & Electrical,1030,read,647,Home Depot,Outlets,PAUL,read,migration,gm-19cbf798cd5a28c5,https://drive.google.com/file/d/1-UQRtyYI37yUJ_uLFNClOekeFA_vwrDf/view?usp=drivesdk,drive,strong,104 Ashburne,Lighting & Electrical,18,,,,,
migration-20260219-3b3db0442785,2026-02-19,104 Ashburne,Master Bath,1040,read,14285,Lowes,Sinks,PAUL,read,migration,gm-19c9b3740b02575c,https://mail.google.com/mail/u/0/#all/19c9b3740b02575c,gmail,strong,104 Ashburne,Master Bath,18,,,,,
migration-20260316-5ce6773fe271,2026-03-16,104 Ashburne,Small Baths,1030,read,5077,Home Depot,Backer Board,PAUL,read,migration,gm-19cf85c8d2911eb0,https://drive.google.com/file/d/1gKFoJb5b9jxzJG5cRXcjN4XAMoKPnyK9/view?usp=drivesdk,drive,strong,104 Ashburne,Small Baths,18,,,,,
migration-20260417-956e30e45727,2026-04-17,104 Ashburne,Pool,1130,read,19647,Atlas Pools,Service,PAUL,read,migration,gm-19d9c2bdd7c7d9c1,https://mail.google.com/mail/u/0/#all/19d9c2bdd7c7d9c1,gmail,strong,104 Ashburne,Pool,18,,,,,
migration-20260508-2e9c1d968406,2026-05-08,104 Ashburne,Landscaping,1130,payee,10000,Julio,Lawn Maintenance,PAUL,D-026.2 (before August),migration,,,,none,104 Ashburne,Landscaping,18,NO_DOC,,,,
migration-20260330-ab7cb509e533,2026-03-30,104 Ashburne,House Hardware,1030,read,5949,Lowes,Door Knobs,PAUL,read,migration,gm-19cf79150281a75a,https://drive.google.com/file/d/1a0DTuwV1XP-1DnlEIGKsY6gJ2GtCfNFI/view?usp=drivesdk,drive,strong,104 Ashburne,House Hardware,18,,,,,
migration-20260803-80c7797461f1,2026-08-03,104 Ashburne,Utilities,1120,read,37116,Energy Texas,Electricity,PAUL,Paul: 2026-09-18: the other 33 August-onward rows with no payer - 'all personal card ending in 9166',migration,gm-19fc8ca461cafa79,https://mail.google.com/mail/u/0/#all/19fc8ca461cafa79,gmail,strong,104 Ashburne,Utilities,18,,,,,
migration-20260210-2be474c37cc9,2026-02-10,104 Ashburne,Supplies,1030,read,377,Home Depot,Shop Towels,PAUL,read,migration,gm-19c488e7c2b56593,https://drive.google.com/file/d/1DKM42Kn2v0aYUyOxH7gYQM0cCdCY4j_C/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,18,,,,,
migration-20260217-ca8a7b00846d,2026-02-17,OVERHEAD,Gas/Truck/Trailer,6600,D-026.9 fuel block,345,O'Reily,Lug Nut,PAUL,read,migration,gm-19c6bce6982d294b,https://drive.google.com/file/d/183Y2DLyc7jPK3dOA9KRu7ePJnZuLj0Cm/view?usp=drivesdk,drive,strong,104 Ashburne,Gas/Truck/Trailer,18,MOVED_TO_OVERHEAD:104 Ashburne,,,Migrated from the old books (Gas/Truck/Trailer): Lug Nut,
migration-20260306-c9022b06c204,2026-03-06,104 Ashburne,Paint & Flooring,1020,read,250000,Juan Garcia,Paint & Floor Installation,PAUL,read,migration,gm-19cc51b9d5d50855,https://mail.google.com/mail/u/0/#all/19cc51b9d5d50855,gmail,strong,104 Ashburne,Paint & Flooring,19,,,,,
migration-20260304-ff9a82d253bb,2026-03-04,104 Ashburne,Trash,1030,"read (65xx on a property -> 1030, D-026.3)",3244,Home Depot,Garbage Bags,PAUL,read,migration,gm-19cb9e86dc1c5092,https://mail.google.com/mail/u/0/#all/19cb9e86dc1c5092,gmail,strong,104 Ashburne,Trash,19,,,,,
migration-20260305-1c2bbf86d198,2026-03-05,104 Ashburne,Lighting & Electrical,1030,read,585,Home Depot,Outlet Covers,PAUL,read,migration,gm-19caba0d41d86d9b,https://mail.google.com/mail/u/0/#all/19caba0d41d86d9b,gmail,strong,104 Ashburne,Lighting & Electrical,19,,,,,
migration-20260215-ddbfd9f51edb,2026-02-15,104 Ashburne,Master Bath,1030,read,6079,Home Depot,PT 2x4's,PAUL,read,migration,gm-19caba0d41d86d9b,https://mail.google.com/mail/u/0/#all/19caba0d41d86d9b,gmail,strong,104 Ashburne,Master Bath,19,,,,,
migration-20260318-002664ab404d,2026-03-18,104 Ashburne,Small Baths,1030,read,37894,Floor & Decor,Shower Tile,PAUL,read,migration,gm-19d01359eb674ac2,https://drive.google.com/file/d/1jo8RBJdJW8NOtY_k7v8kOzor43LhD1in/view?usp=drivesdk,drive,strong,104 Ashburne,Small Baths,19,,,,,
migration-20260518-822711ccec45,2026-05-18,104 Ashburne,Pool,1130,read,35000,Atlas Pools,New Timer,PAUL,read,migration,gm-19e3b9d4d703ee57,https://mail.google.com/mail/u/0/#all/19e3b9d4d703ee57,gmail,strong,104 Ashburne,Pool,19,,,,,
migration-20260402-dbbbce70ec0e,2026-04-02,104 Ashburne,Landscaping,1030,payee (retailer),20506,Home Depot,Grass Seed,PAUL,D-026.2 (before August),migration,,,,none,104 Ashburne,Landscaping,19,NO_DOC,,,,
migration-20260401-fdd6c1f40ce5,2026-04-01,104 Ashburne,House Hardware,1030,payee (retailer),2250,Home Depot,oor weather stripping,PAUL,read,migration,gm-19d63f17bf22f9fa,https://mail.google.com/mail/u/0/#all/19d63f17bf22f9fa,gmail,strong,104 Ashburne,House Hardware,19,,,,,
migration-20260810-3d2ce8df9a60,2026-08-10,104 Ashburne,Utilities,1120,read,3579,Atmos Energy,Natural Gas,PAUL,Paul: 2026-09-18: the other 33 August-onward rows with no payer - 'all personal card ending in 9166',migration,gm-19fecb16f5663e40,https://mail.google.com/mail/u/0/#all/19fecb16f5663e40,gmail,strong,104 Ashburne,Utilities,19,,,,,
